,funds_rate,oil_price,CPI,GS3,unemployment_rate,GDP,economic_growth_rate
1952-03-01,,,,,2.9,360.2233333333333,0.11209308357881931
1952-04-01,,,,,2.9,360.62666666666667,0.1119675756706574
1952-05-01,,,,,3.0,361.03,0.11184234850444806
1952-06-01,,,,,3.0,363.2536666666667,0.615922961157439
1952-07-01,,,,,3.2,365.4773333333333,0.612152572903594
1952-08-01,,,,,3.4,367.701,0.6084280648503607
1952-09-01,,,,,3.1,372.07133333333337,1.1885562816890214
1952-10-01,,,,,3.0,376.44166666666666,1.1745955524657345
1952-11-01,,,,,2.8,380.812,1.1609589799216387
1952-12-01,,,,,2.7,383.20133333333337,0.627431208400301
1953-01-01,,,,,2.9,385.59066666666666,0.6235190552572792
1953-02-01,,,,,2.6,387.98,0.6196553858495938
1953-03-01,,,,,2.6,389.23633333333333,0.32381394229942684
1953-04-01,,,,2.51,2.7,390.4926666666667,0.3227687720142706
1953-05-01,,,,2.72,2.5,391.749,0.3217303269886373
1953-06-01,,,,2.74,2.5,391.5563333333333,-0.04918115085595523
1953-07-01,,,,2.62,2.6,391.3636666666667,-0.049205350613655226
1953-08-01,,,,2.58,2.7,391.171,-0.0492295741982596
1953-09-01,,,,2.56,2.9,389.43733333333336,-0.4431991805800113
1953-10-01,,,,2.23,3.1,387.70366666666666,-0.4451721800341072
1953-11-01,,,,2.2,3.5,385.97,-0.4471628245283475
1953-12-01,,,,2.07,4.5,385.7616666666667,-0.053976561218051756
1954-01-01,,,,1.89,4.9,385.55333333333334,-0.05400571164407329
1954-02-01,,,,1.63,5.2,385.345,-0.0540348935728687
1954-03-01,,,,1.59,5.7,385.6036666666667,0.0671259953202118
1954-04-01,,,,1.54,5.9,385.8623333333333,0.06708096655372743
1954-05-01,,,,1.56,5.9,386.121,0.06703599815823869
1954-06-01,,,,1.53,5.6,387.746,0.42085253068338685
1954-07-01,0.7993548387096775,,,1.47,5.8,389.371,0.4190887849262146
1954-08-01,1.2206451612903224,,,1.49,6.0,390.996,0.41733976079369034
1954-09-01,1.0666666666666667,,,1.6,6.1,393.90866666666665,0.744935157051905
1954-10-01,0.8487096774193548,,,1.72,5.7,396.8213333333333,0.7394269060679041
1954-11-01,0.8336666666666666,,,1.75,5.3,399.734,0.7339995161550454
1954-12-01,1.277741935483871,,,1.81,5.0,404.1803333333333,1.1123230281470462
1955-01-01,1.391290322580645,,,1.99,4.9,408.62666666666667,1.1000865125385544
1955-02-01,1.2917857142857143,,,2.12,4.7,413.073,1.0881162919698455
1955-03-01,1.346774193548387,,,2.26,4.6,415.8926666666666,0.6826073518885643
1955-04-01,1.4276666666666666,,,2.37,4.7,418.71233333333333,0.6779794145604969
1955-05-01,1.4332258064516128,,,2.37,4.3,421.532,0.6734138075703483
1955-06-01,1.6446666666666665,,,2.39,4.2,424.42833333333334,0.6870969068382375
1955-07-01,1.682258064516129,,,2.51,4.0,427.32466666666664,0.6824081018782054
1955-08-01,1.9564516129032257,,,2.72,4.2,430.221,0.677782856750611
1955-09-01,2.1786666666666665,,,2.69,4.1,432.5113333333333,0.5323620495822631
1955-10-01,2.240322580645161,,,2.62,4.3,434.8016666666667,0.5295429638067362
1955-11-01,2.3543333333333334,,,2.73,4.2,437.092,0.5267535773015224
1955-12-01,2.482258064516129,,,2.88,4.2,437.97666666666663,0.2023982746576571
1956-01-01,2.4538709677419352,,,2.78,4.0,438.86133333333333,0.2019894514928581
1956-02-01,2.495862068965517,,,2.67,3.9,439.746,0.20158227655811856
1956-03-01,2.4980645161290322,,,2.89,4.2,441.834,0.4748195549248936
1956-04-01,2.6233333333333335,,,3.19,4.0,443.92199999999997,0.4725756732166301
1956-05-01,2.75,,,3.08,4.3,446.01,0.4703528998337596
1956-06-01,2.7083333333333335,,,2.95,4.3,447.73699999999997,0.3872110490796115
1956-07-01,2.7461290322580645,,,3.06,4.4,449.464,0.38571750826937073
1956-08-01,2.734193548387097,,,3.39,4.1,451.191,0.38423544488545813
1956-09-01,2.95,,,3.5,3.9,454.28166666666664,0.6850018432696272
1956-10-01,2.9645161290322584,,,3.4,3.9,457.37233333333336,0.6803414915122529
1956-11-01,2.8819999999999997,,,3.57,4.3,460.463,0.6757441238611569
1956-12-01,2.9416129032258063,,,3.76,4.2,463.5683333333333,0.674393671876634
1957-01-01,2.8435483870967744,,,3.46,4.2,466.6736666666667,0.669876070050808
1957-02-01,3.0,,,3.42,3.9,469.779,0.6654185901497132
1957-03-01,2.9619354838709677,,,3.47,3.7,470.5276666666667,0.15936571593593568
1957-04-01,3.0,,,3.53,3.9,471.2763333333333,0.15911214572574672
1957-05-01,3.0,,,3.61,4.1,472.025,0.1588593811557153
1957-06-01,3.0,,,3.8,4.3,474.5133333333333,0.5271613438553772
1957-07-01,2.990322580645161,,,3.96,4.2,477.00166666666667,0.5243969259732801
1957-08-01,3.242903225806452,,,4.02,4.1,479.49,0.5216613498904639
1957-09-01,3.466666666666667,,,4.06,4.4,477.948,-0.32159169117187636
1957-10-01,3.5,,,4.09,4.5,476.406,-0.3226292400009987
1957-11-01,3.275,,,3.7,5.1,474.864,-0.32367350537147516
1957-12-01,2.9838709677419355,,,3.11,5.2,472.42266666666666,-0.5141121106955504
1958-01-01,2.7180645161290324,,,2.78,5.8,469.98133333333334,-0.5167688821027466
1958-02-01,1.674642857142857,,,2.58,6.4,467.54,-0.5194532548810418
1958-03-01,1.197741935483871,,,2.4,6.7,469.01933333333335,0.31640786528068815
1958-04-01,1.264,,,2.15,7.4,470.4986666666667,0.31540988360110156
1958-05-01,0.626774193548387,,,2.07,7.4,471.978,0.3144181775931344
1958-06-01,0.9303333333333333,,,2.08,7.3,476.599,0.9790710583967857
1958-07-01,0.6829032258064516,,,2.42,7.5,481.22,0.9695781988632033
1958-08-01,1.5293548387096774,,,3.06,7.4,485.841,0.9602676530484976
1958-09-01,1.7586666666666666,,,3.52,7.1,490.4123333333333,0.9409113955663095
1958-10-01,1.8029032258064517,,,3.67,6.7,494.9836666666667,0.9321407767749257
1958-11-01,2.2666666666666666,,,3.6,6.2,499.555,0.923532156953323
1958-12-01,2.4238709677419354,,,3.72,6.2,503.14666666666665,0.7189732194986819
1959-01-01,2.484193548387097,,,3.91,6.0,506.73833333333334,0.7138408946364275
1959-02-01,2.4285714285714284,,,3.92,5.9,510.33,0.7087813236943405
1959-03-01,2.8038709677419353,,,3.97,5.6,514.4376666666667,0.80490401635544
1959-04-01,2.9583333333333335,,,4.03,5.2,518.5453333333334,0.7984770425701058
1959-05-01,2.8951612903225805,,,4.25,5.1,522.653,0.7921518915736059
1959-06-01,3.3916666666666666,,,4.52,5.0,523.4466666666667,0.15185346045400966
1959-07-01,3.467741935483871,,,4.6,5.1,524.2403333333333,0.15162321535462028
1959-08-01,3.5,,,4.6,5.2,525.034,0.15139366740827429
1959-09-01,3.7583333333333333,,,4.97,5.5,526.2226666666667,0.2263980364446259
1959-10-01,3.9838709677419355,,,4.78,5.7,527.4113333333333,0.22588663354169658
1959-11-01,4.0,,,4.85,5.8,528.6,0.22537753581328873
1959-12-01,3.9919354838709675,,,5.12,5.3,533.2826666666667,0.8858620254761076
1960-01-01,3.9919354838709675,,1.03448275862069,4.99,5.2,537.9653333333333,0.8780834179246886
1960-02-01,3.9655172413793105,,1.73010380622838,4.73,4.8,542.648,0.870440226631711
1960-03-01,3.838709677419355,,1.73010380622838,4.29,5.4,542.1253333333334,-0.0963178094578112
1960-04-01,3.9166666666666665,,1.72413793103448,4.27,5.2,541.6026666666667,-0.0964106701033593
1960-05-01,3.846774193548387,,1.72413793103448,4.46,5.1,541.08,-0.09650370997680156
1960-06-01,3.316666666666667,,1.71821305841925,4.01,5.4,542.5880000000001,0.27870185554816995
1960-07-01,3.225806451612903,,1.36986301369863,3.63,5.5,544.096,0.27792726709767346
1960-08-01,2.975806451612903,,1.36986301369863,3.41,5.6,545.604,0.27715697229901304
1960-09-01,2.6,,1.02389078498294,3.43,5.5,543.8016666666667,-0.3303372653670626
1960-10-01,2.467741935483871,,1.36054421768708,3.53,6.1,541.9993333333333,-0.33143210913294163
1960-11-01,2.441666666666667,,1.36054421768708,3.6,6.1,540.197,-0.3325342343594473
1960-12-01,1.9838709677419355,,1.36054421768708,3.42,6.6,541.804,0.29748406599813976
1961-01-01,1.447741935483871,,1.70648464163823,3.39,6.6,543.4110000000001,0.2966017231323661
1961-02-01,2.544642857142857,,1.36054421768708,3.46,6.9,545.018,0.29572459887635155
1961-03-01,2.024193548387097,,1.36054421768708,3.35,6.9,548.527,0.6438319468347861
1961-04-01,1.4916666666666667,,1.01694915254237,3.33,7.0,552.036,0.6397132684443794
1961-05-01,1.9758064516129032,,1.01694915254237,3.23,7.1,555.545,0.635646950561198
1961-06-01,1.725,,0.675675675675676,3.63,6.9,559.5846666666666,0.7271538159225043
1961-07-01,1.1693548387096775,,1.35135135135135,3.59,7.0,563.6243333333333,0.7219044600936187
1961-08-01,2.0,,1.01351351351351,3.76,6.6,567.664,0.7167303517177238
1961-09-01,1.875,,1.35135135135135,3.73,6.7,571.98,0.760308915132901
1961-10-01,2.2580645161290325,,0.671140939597316,3.62,6.5,576.2959999999999,0.7545718381761455
1961-11-01,2.6083333333333334,,0.671140939597316,3.61,6.1,580.612,0.7489206935324957
1961-12-01,2.3306451612903225,,0.671140939597316,3.72,6.0,585.079,0.7693606057057011
1962-01-01,2.1451612903225805,,0.671140939597316,3.76,5.8,589.546,0.7634866402656904
1962-02-01,2.3660714285714284,,1.00671140939597,3.69,5.5,594.013,0.7577016890963528
1962-03-01,2.8548387096774195,,1.00671140939597,3.45,5.6,596.1306666666667,0.3565017376162896
1962-04-01,2.783333333333333,,1.34228187919463,3.38,5.6,598.2483333333333,0.3552353175366447
1962-05-01,2.3629032258064515,,1.34228187919463,3.4,5.5,600.366,0.35397786315047275
1962-06-01,2.683333333333333,,1.34228187919463,3.39,5.5,603.253,0.4808733339329771
1962-07-01,2.7096774193548385,,1.0,3.62,5.4,606.14,0.478572008759168
1962-08-01,2.9274193548387095,,1.33779264214047,3.46,5.7,609.027,0.4762926056686669
1962-09-01,2.9,,1.33333333333333,3.41,5.6,610.1113333333334,0.17804355690853566
1962-10-01,2.8961290322580644,,1.33333333333333,3.33,5.4,611.1956666666666,0.17772712521319614
1962-11-01,2.9433333333333334,,1.33333333333333,3.4,5.7,612.28,0.17741181629232988
1962-12-01,2.933225806451613,,1.33333333333333,3.37,5.5,615.4106666666667,0.5113129069488934
1963-01-01,2.916129032258065,,1.33333333333333,3.4,5.7,618.5413333333333,0.5087117978672265
1963-02-01,3.0,,0.996677740863788,3.39,5.9,621.672,0.5061370191375005
1963-03-01,2.984193548387097,,1.32890365448505,3.41,5.7,624.3653333333333,0.4332402510219651
1963-04-01,2.9006666666666665,,0.99337748344371,3.5,5.7,627.0586666666667,0.43137137658722
1963-05-01,3.0,,0.99337748344371,3.54,5.9,629.752,0.4295185564774276
1963-06-01,2.9916666666666667,,1.32450331125828,3.61,5.6,634.6493333333333,0.7776606240763565
1963-07-01,3.016774193548387,,1.32013201320132,3.76,5.6,639.5466666666666,0.771659730202716
1963-08-01,3.4883870967741935,,1.32013201320132,3.77,5.4,644.444,0.7657507401075766
1963-09-01,3.4793333333333334,,0.986842105263159,3.82,5.5,647.6086666666666,0.4910693041857285
1963-10-01,3.4961290322580645,,1.31578947368421,3.87,5.5,650.7733333333333,0.4886695977920837
1963-11-01,3.4833333333333334,,1.31578947368421,3.95,5.7,653.938,0.48629323061793295
1963-12-01,3.375483870967742,,1.64473684210526,4.01,5.5,659.2326666666667,0.8096588157694876
1964-01-01,3.4838709677419355,,1.64473684210526,4.04,5.6,664.5273333333333,0.8031559924720566
1964-02-01,3.4827586206896552,,1.64473684210526,4.0,5.4,669.822,0.7967567925472849
1964-03-01,3.427741935483871,,1.31147540983607,4.12,5.4,672.7726666666666,0.4405150423047646
1964-04-01,3.4673333333333334,,1.31147540983607,4.15,5.3,675.7233333333334,0.4385830181368944
1964-05-01,3.4961290322580645,,1.31147540983607,4.04,5.1,678.674,0.4366678670264389
1964-06-01,3.5,,1.30718954248366,4.01,5.2,683.1263333333333,0.6560341685895269
1964-07-01,3.4193548387096775,,1.30293159609121,3.93,4.9,687.5786666666667,0.6517584107185738
1964-08-01,3.5,,0.977198697068405,3.93,5.0,692.031,0.6475380271639152
1964-09-01,3.45,,1.30293159609121,4.01,5.1,693.7936666666666,0.2547092061868085
1964-10-01,3.359032258064516,,0.974025974025975,4.02,5.1,695.5563333333333,0.2540620866626648
1964-11-01,3.5176666666666665,,1.2987012987013,4.04,4.8,697.319,0.25341824697639626
1964-12-01,3.846774193548387,,0.970873786407768,4.08,5.0,704.1426666666666,0.9785573986463396
1965-01-01,3.903225806451613,,0.970873786407768,4.03,4.9,710.9663333333333,0.9690744489279637
1965-02-01,3.9828571428571427,,0.970873786407768,4.08,5.1,717.79,0.959773528891898
1965-03-01,4.046129032258064,,1.29449838187702,4.13,4.7,721.9236666666667,0.5758880266744768
1965-04-01,4.091,,1.61812297734628,4.12,4.8,726.0573333333333,0.5725905462765842
1965-05-01,4.1006451612903225,,1.61812297734628,4.11,4.6,730.191,0.5693306130094493
1965-06-01,4.046,,1.93548387096774,4.08,4.6,736.5683333333334,0.873378791759054
1965-07-01,4.0925806451612905,,1.60771704180064,4.09,4.4,742.9456666666666,0.8658169303142147
1965-08-01,4.121612903225806,,1.93548387096774,4.16,4.4,749.323,0.8583848886212883
1965-09-01,4.016333333333333,,1.60771704180064,4.24,4.3,756.8343333333333,1.0024159585830634
1965-10-01,4.080645161290323,,1.92926045016077,4.33,4.2,764.3456666666666,0.9924673079048899
1965-11-01,4.104666666666667,,1.6025641025641,4.45,4.1,771.857,0.9827141908307675
1965-12-01,4.324838709677419,,1.92307692307692,4.79,4.0,779.816,1.0311495523134544
1966-01-01,4.422903225806452,,1.92307692307692,4.9,4.0,787.775,1.02062537829436
1966-02-01,4.6025,,2.56410256410257,5.02,3.8,795.734,1.0103138586525415
1966-03-01,4.655806451612903,,2.55591054313099,4.97,3.8,798.8163333333333,0.3873572491980085
1966-04-01,4.671666666666667,,2.86624203821656,4.89,3.8,801.8986666666667,0.38586258251271716
1966-05-01,4.897741935483871,,2.86624203821656,5.0,3.9,804.981,0.3843794062092568
1966-06-01,5.172333333333333,,2.53164556962026,5.05,3.8,809.8666666666667,0.6069294389142948
1966-07-01,5.299354838709678,,2.84810126582279,5.26,3.8,814.7523333333334,0.6032680276588754
1966-08-01,5.534516129032258,,3.48101265822785,5.68,3.8,819.638,0.5996505277472884
1966-09-01,5.397666666666667,,3.48101265822785,5.79,3.7,824.1926666666667,0.5556924723678822
1966-10-01,5.532258064516129,,3.78548895899054,5.48,3.7,828.7473333333334,0.552621595759567
1966-11-01,5.758333333333334,,3.78548895899054,5.53,3.6,833.302,0.5495844732733172
1966-12-01,5.395161290322581,,3.45911949685535,5.19,3.8,836.9246666666667,0.4347363460866104
1967-01-01,4.943548387096774,,3.45911949685535,4.75,3.9,840.5473333333333,0.43285456994536103
1967-02-01,5.0,,2.8125,4.73,3.8,844.17,0.4309890143009967
1967-03-01,4.532258064516129,,2.80373831775701,4.47,3.8,845.7743333333333,0.19004860790283112
1967-04-01,4.054333333333333,,2.47678018575852,4.38,3.8,847.3786666666666,0.1896881082936618
1967-05-01,3.94,,2.78637770897833,4.61,3.8,848.983,0.18932897374491325
1967-06-01,3.9843333333333333,,2.77777777777778,4.89,3.9,854.3996666666666,0.6380182720580541
1967-07-01,3.794516129032258,,2.76923076923077,5.06,3.8,859.8163333333333,0.6339734058885099
1967-08-01,3.8961290322580644,,2.44648318042814,5.23,3.8,865.233,0.6299795033745536
1967-09-01,3.988,,2.75229357798165,5.41,3.8,870.635,0.6243404955659394
1967-10-01,3.8806451612903223,,2.43161094224924,5.52,4.0,876.0369999999999,0.6204666708781441
1967-11-01,4.126333333333333,,2.7355623100304,5.71,3.9,881.439,0.6166406213436241
1967-12-01,4.51,,3.03951367781155,5.71,3.8,890.755,1.0569080787212763
1968-01-01,4.606451612903226,,3.64741641337386,5.53,3.7,900.0709999999999,1.045854359504007
1968-02-01,4.712758620689654,,3.95136778115502,5.61,3.8,909.387,1.0350294587871436
1968-03-01,5.053548387096774,,3.93939393939394,5.8,3.7,917.706,0.9147920522285974
1968-04-01,5.759666666666666,,3.9274924471299,5.75,3.5,926.025,0.9064994671496056
1968-05-01,6.115483870967742,,3.9156626506024,6.11,3.5,934.344,0.8983558759212844
1968-06-01,6.073333333333333,,4.20420420420419,5.82,3.7,939.8376666666667,0.587970454850315
1968-07-01,6.026451612903226,,4.49101796407184,5.54,3.7,945.3313333333334,0.5845335701591098
1968-08-01,6.031290322580645,,4.47761194029849,5.42,3.5,950.825,0.5811366314597238
1968-09-01,5.776333333333333,,4.4642857142857,5.39,3.4,956.5600000000001,0.6031604133252716
1968-10-01,5.913548387096774,,4.74777448071215,5.52,3.4,962.295,0.5995442000501694
1968-11-01,5.818333333333333,,4.73372781065088,5.57,3.4,968.03,0.5959710899464316
1968-12-01,6.019354838709678,,4.7197640117994,6.16,3.4,976.4656666666666,0.8714261610349507
1969-01-01,6.300645161290323,,4.39882697947213,6.22,3.4,984.9013333333334,0.8638979284815355
1969-02-01,6.612857142857143,,4.6783625730994,6.32,3.4,993.337,0.8564986543491294
1969-03-01,6.793225806451613,,5.2478134110787,6.38,3.4,998.5646666666667,0.5262732251659471
1969-04-01,7.414666666666666,,5.52325581395349,6.25,3.4,1003.7923333333333,0.5235180896313173
1969-05-01,8.670322580645163,,5.5072463768116,6.51,3.4,1009.02,0.5207916511283707
1969-06-01,8.901333333333334,,5.47550432276658,6.83,3.5,1015.9986666666666,0.6916281804787457
1969-07-01,8.613225806451613,,5.44412607449857,7.31,3.5,1022.9773333333333,0.6868775418340418
1969-08-01,9.185483870967742,,5.71428571428572,7.29,3.5,1029.956,0.6821917201163116
1969-09-01,9.15,,5.6980056980057,7.77,3.7,1032.6863333333333,0.2650922304771679
1969-10-01,9.0,,5.6657223796034,7.57,3.7,1035.4166666666665,0.2643913495514313
1969-11-01,8.85,,5.93220338983051,7.65,3.5,1038.147,0.263694164989948
1969-12-01,8.971935483870968,,6.19718309859156,8.1,3.5,1042.498,0.4191121295924482
1970-01-01,8.976774193548389,,6.17977528089888,8.24,3.9,1046.849,0.4173629110079718
1970-02-01,8.978214285714285,,6.14525139664805,7.79,4.2,1051.2,0.41562823291612383
1970-03-01,7.7622580645161285,,5.81717451523546,7.15,4.4,1056.5916666666667,0.5129058853373907
1970-04-01,8.096333333333332,,6.06060606060607,7.39,4.6,1061.9833333333333,0.5102885851519415
1970-05-01,7.946451612903226,,6.04395604395605,7.94,4.8,1067.375,0.5076978609206031
1970-06-01,7.605,,6.01092896174864,7.84,4.9,1073.603,0.5834875278135674
1970-07-01,7.214838709677419,,5.97826086956522,7.56,5.0,1079.831,0.5801027009052544
1970-08-01,6.615161290322581,,5.40540540540541,7.46,5.1,1086.059,0.5767569184437256
1970-09-01,6.289666666666666,,5.66037735849057,7.11,5.4,1086.9086666666667,0.07823393265621252
1970-10-01,6.203870967741936,,5.63002680965148,6.96,5.5,1087.7583333333332,0.07817277502002692
1970-11-01,5.601333333333333,,5.6,6.25,5.9,1088.608,0.07811171292643758
1970-12-01,4.900645161290322,,5.57029177718833,5.75,6.1,1104.124,1.4253064463976084
1971-01-01,4.142258064516129,,5.2910052910053,5.61,5.9,1119.6399999999999,1.405276943531691
1971-02-01,3.7207142857142856,,5.0,5.07,5.9,1135.156,1.3858025794005286
1971-03-01,3.7116129032258067,,4.71204188481676,4.5,6.0,1142.1943333333334,0.6200322540103221
1971-04-01,4.156,,4.15584415584416,5.22,5.9,1149.2326666666665,0.6162115436865109
1971-05-01,4.632258064516129,,4.40414507772021,5.97,5.9,1156.271,0.6124376322984275
1971-06-01,4.911333333333333,,4.63917525773196,6.32,5.9,1163.4056666666665,0.6170410454527174
1971-07-01,5.308709677419355,,4.35897435897435,6.74,6.0,1170.5403333333334,0.613256998060592
1971-08-01,5.566774193548387,,4.6153846153846,6.35,6.1,1177.675,0.6095190796501038
1971-09-01,5.553666666666667,,4.08163265306121,5.89,6.0,1181.8823333333332,0.35725759087467096
1971-10-01,5.199354838709677,,3.80710659898476,5.56,5.8,1186.0896666666667,0.35598580456544393
1971-11-01,4.910333333333333,,3.28282828282827,5.35,6.0,1190.297,0.35472304089431805
1971-12-01,4.138387096774193,,3.26633165829145,5.27,6.0,1203.7343333333333,1.1289059229195149
1972-01-01,3.505806451612903,,3.26633165829145,5.14,5.8,1217.1716666666666,1.1163039020514742
1972-02-01,3.29551724137931,,3.50877192982455,5.25,5.7,1230.609,1.1039801287958533
1972-03-01,3.829354838709677,,3.49999999999999,5.56,5.8,1242.529,0.9686261030107918
1972-04-01,4.171,,3.49127182044887,5.88,5.7,1254.4489999999998,0.9593337459326781
1972-05-01,4.269677419354839,,3.22580645161289,5.55,5.7,1266.369,0.9502179841508163
1972-06-01,4.464666666666667,,2.70935960591132,5.64,5.7,1274.4346666666665,0.6369128324103505
1972-07-01,4.549032258064517,,2.94840294840295,5.78,5.6,1282.5003333333334,0.6328819262083416
1972-08-01,4.805161290322581,,2.94117647058824,5.79,5.6,1290.566,0.6289017208832406
1972-09-01,4.874333333333333,,3.18627450980392,6.06,5.5,1303.3453333333334,0.9902115299282174
1972-10-01,5.04516129032258,,3.42298288508558,6.05,5.6,1316.1246666666666,0.980502481307065
1972-11-01,5.056333333333333,,3.66748166259169,5.94,5.3,1328.904,0.9709819789108173
1972-12-01,5.33225806451613,,3.40632603406326,6.01,5.2,1345.0993333333333,1.2186985164717195
1973-01-01,5.944516129032258,,3.64963503649635,6.27,4.9,1361.2946666666667,1.2040250806755786
1973-02-01,6.5842857142857145,,3.87409200968523,6.58,5.0,1377.49,1.1897007848410976
1973-03-01,7.090322580645162,,4.58937198067633,6.86,4.9,1389.6223333333332,0.8807565451170778
1973-04-01,7.124333333333333,,5.06024096385543,6.78,5.0,1401.7546666666667,0.8730669508046286
1973-05-01,7.839354838709678,,5.52884615384616,6.83,4.9,1413.887,0.8655104649791239
1973-06-01,8.491,,5.99520383693046,6.84,4.9,1420.5373333333332,0.4703581922270496
1973-07-01,10.399999999999999,,5.72792362768497,7.54,4.8,1427.1876666666667,0.46815618127601666
1973-08-01,10.495806451612903,,7.38095238095239,7.89,4.8,1433.838,0.4659746919524434
1973-09-01,10.784666666666668,,7.36342042755345,7.25,4.8,1447.9883333333332,0.9868850827871256
1973-10-01,10.01,,7.80141843971632,6.81,4.6,1462.1386666666667,0.9772408387268424
1973-11-01,10.033666666666667,,8.25471698113208,7.0,4.8,1476.289,0.9677832654267128
1973-12-01,9.94774193548387,,8.70588235294118,6.81,4.9,1481.2623333333333,0.3368807417337227
1974-01-01,9.648387096774194,,9.38967136150236,6.96,5.1,1486.2356666666667,0.33574966576931053
1974-02-01,8.971785714285714,,10.02331002331,6.76,5.2,1491.209,0.3346261595570212
1974-03-01,9.346129032258066,,10.392609699769,7.35,5.1,1504.1580000000001,0.8683558106207828
1974-04-01,10.513,,10.0917431192661,8.05,5.1,1517.107,0.8608803064571569
1974-05-01,11.306129032258065,,10.7061503416856,8.27,5.1,1530.056,0.8535324139958533
1974-06-01,11.933,,10.8597285067873,8.15,5.4,1540.046,0.6529172788446964
1974-07-01,12.922903225806452,,11.5124153498871,8.41,5.5,1550.036,0.6486819224880301
1974-08-01,12.005161290322581,,10.8647450110865,8.66,5.5,1560.026,0.6445011599730593
1974-09-01,11.343333333333334,,11.9469026548673,8.41,5.9,1573.2436666666667,0.8472722035829321
1974-10-01,10.057741935483872,,12.0614035087719,8.0,6.0,1586.4613333333334,0.8401538138508321
1974-11-01,9.447666666666667,,12.2004357298475,7.61,6.6,1599.679,0.8331540384217793
1974-12-01,8.530967741935482,,12.3376623376623,7.24,7.2,1605.1580000000001,0.3425062153094491
1975-01-01,7.131612903225807,,11.8025751072961,7.23,8.1,1610.637,0.34133711447719256
