,funds_rate,oil_price,CPI,GS3,unemployment_rate,GDP,economic_growth_rate
1989-03-01,9.848709677419356,19.51771739130435,4.97854077253219,9.61,5.0,5544.989666666666,0.6121414978892582
1989-04-01,9.835333333333333,21.069,5.12382578992315,9.4,5.2,5578.726333333333,0.6084171241918157
1989-05-01,9.809032258064516,20.123478260869565,5.36170212765957,8.98,5.2,5612.463,0.60473779588519
1989-06-01,9.53,20.050454545454546,5.16949152542374,8.37,5.3,5640.097,0.49236850202843235
1989-07-01,9.235483870967743,19.781428571428574,4.97890295358649,7.83,5.2,5667.731,0.48995611245693144
1989-08-01,8.992258064516129,18.577826086956524,4.70588235294118,8.13,5.2,5695.365,0.4875672469282684
1989-09-01,9.020999999999999,19.591428571428573,4.34056761268782,8.26,5.3,5712.655666666667,0.303591897387907
1989-10-01,8.840645161290322,20.097727272727273,4.49251247920134,8.02,5.3,5729.946333333333,0.3026730066640944
1989-11-01,8.548,19.85590909090909,4.65502909393182,7.8,5.4,5747.237,0.3017596616233596
1989-12-01,8.452580645161289,21.13142857142857,4.6473029045643,7.77,5.4,5789.058333333333,0.7276772009460079
1990-01-01,8.229032258064516,22.852608695652176,5.20231213872832,8.13,5.4,5830.879666666667,0.7224203130330634
1990-02-01,8.237142857142858,22.113,5.26315789473685,8.39,5.3,5872.701,0.7172388340032625
1990-03-01,8.276774193548386,20.387727272727275,5.233033524121,8.63,5.2,5901.81,0.4956663041418315
1990-04-01,8.255,18.395119047619048,4.71161657189277,8.78,5.4,5930.919,0.4932215710095626
1990-05-01,8.176451612903225,18.170434782608698,4.36187399030693,8.69,5.4,5960.028,0.49080083541859837
1990-06-01,8.288666666666666,16.695238095238096,4.67365028203062,8.4,5.2,5978.390666666667,0.3080969865689705
1990-07-01,8.15258064516129,18.454090909090908,4.82315112540193,8.26,5.5,5996.753333333333,0.30715066462701285
1990-08-01,8.134193548387097,27.307391304347828,5.61797752808989,8.22,5.7,6015.116,0.3062101381525373
1990-09-01,8.195,33.5075,6.16,8.27,5.9,6011.655,-0.057538374987286034
1990-10-01,8.112580645161291,36.039565217391306,6.28980891719745,8.07,5.9,6008.194,-0.057571500693225586
1990-11-01,7.806666666666667,32.33227272727272,6.27482128673552,7.74,6.2,6004.733,-0.057604664563099
1990-12-01,7.312903225806451,27.274761904761903,6.10626486915148,7.47,6.3,6014.881333333334,0.1690055716604475
1991-01-01,6.906451612903226,25.33282608695652,5.65149136577707,7.38,6.4,6025.029666666666,0.16872042474208904
1991-02-01,6.2524999999999995,20.4775,5.3125,7.08,6.6,6035.178,0.16843623840524724
1991-03-01,6.115161290322581,19.88440476190476,4.89510489510491,7.35,6.8,6065.739333333333,0.5063866108561023
1991-04-01,5.912333333333334,20.83,4.88750969743985,7.23,6.7,6096.300666666667,0.5038352565760438
1991-05-01,5.782903225806452,21.233695652173914,4.95356037151703,7.12,6.9,6126.862,0.5013094826578396
1991-06-01,5.899666666666667,20.189,4.69591993841416,7.39,6.9,6153.220333333334,0.43020935241129266
1991-07-01,5.820967741935483,21.40304347826087,4.44785276073618,7.38,6.8,6179.578666666666,0.42836647975278636
1991-08-01,5.661290322580645,21.69363636363636,3.79939209726442,6.8,6.9,6205.937,0.4265393282476256
1991-09-01,5.447,21.905238095238094,3.39110776186887,6.5,6.9,6225.471333333333,0.31476847627252824
1991-10-01,5.209677419354839,23.23086956521739,2.92134831460675,6.23,7.0,6245.005666666667,0.31378079325079156
1991-11-01,4.811333333333334,22.46095238095238,2.98953662182362,5.9,7.0,6264.54,0.31279928915996796
1991-12-01,4.434193548387097,19.45977272727273,3.0642750373692,5.39,7.3,6297.394,0.524443933632801
1992-01-01,4.034193548387097,18.807391304347824,2.60029717682022,5.4,7.3,6330.248,0.5217078683658567
1992-02-01,4.057586206896552,19.0125,2.81899109792283,5.72,7.4,6363.102,0.5190002034675462
1992-03-01,3.983225806451613,18.921818181818182,3.1851851851852,6.18,7.4,6398.989,0.5639859301328144
1992-04-01,3.734666666666667,20.231022727272727,3.18047337278108,5.93,7.4,6434.876,0.5608229675031576
1992-05-01,3.823225806451613,21.002738095238094,3.02359882005901,5.81,7.6,6470.763,0.5576952842603294
1992-06-01,3.7626666666666666,22.384545454545453,3.08823529411763,5.6,7.8,6502.722333333333,0.4939036298089303
1992-07-01,3.253548387096774,21.77521739130435,3.15712187958885,4.91,7.7,6534.681666666666,0.49147621096333505
1992-08-01,3.303225806451613,21.33904761904762,3.14787701317717,4.72,7.6,6566.641,0.48907253579554477
1992-09-01,3.219666666666667,21.881363636363634,2.98833819241984,4.42,7.6,6604.695,0.5795048031406025
1992-10-01,3.099032258064516,21.68590909090909,3.20232896652111,4.64,7.3,6642.749,0.576165894110176
1992-11-01,3.0876666666666663,20.336190476190477,3.04789550072568,5.14,7.4,6680.803,0.5728652399782092
1992-12-01,2.919677419354839,19.436086956521738,2.90065264684554,5.21,7.4,6697.0216666666665,0.24276522847128781
1993-01-01,3.024193548387097,19.048333333333332,3.25850832729905,4.93,7.3,6713.240333333333,0.24217730618063277
1993-02-01,3.027142857142857,20.068875,3.24675324675326,4.58,7.1,6729.459,0.24159222463906008
1993-03-01,3.074193548387097,20.32217391304348,3.08686288585784,4.4,7.0,6755.952333333334,0.39369187528052096
1993-04-01,2.957666666666667,20.261022727272728,3.2258064516129,4.3,7.1,6782.4456666666665,0.39214802038517765
1993-05-01,2.9961290322580645,19.95952380952381,3.22118826055833,4.4,7.1,6808.939,0.3906162265853334
1993-06-01,3.038,19.09409090909091,2.99572039942941,4.53,7.0,6833.325333333333,0.35815173749291795
1993-07-01,3.055483870967742,17.904090909090908,2.77580071174378,4.43,6.9,6857.711666666667,0.3568735885349401
1993-08-01,3.032258064516129,18.01090909090909,2.76792051100072,4.36,6.8,6882.098,0.35560452988812224
1993-09-01,3.0863333333333336,17.494318181818183,2.689313517339,4.17,6.7,6925.978,0.6375962678822665
1993-10-01,2.9925806451612904,18.153333333333332,2.75035260930886,4.18,6.8,6969.858,0.6335567337926876
1993-11-01,3.0180000000000002,16.564545454545456,2.67605633802819,4.5,6.6,7013.738,0.6295680629361475
1993-12-01,2.9551612903225806,14.498478260869565,2.74841437632136,4.54,6.5,7047.709333333333,0.4843541822254117
1994-01-01,3.0506451612903227,15.026666666666667,2.52454417952314,4.48,6.6,7081.680666666667,0.48201950061505366
1994-02-01,3.245,14.755125000000001,2.51572327044024,4.83,6.6,7115.652,0.4797072182770872
1994-03-01,3.335806451612903,14.680869565217392,2.50696378830084,5.4,6.5,7159.411666666667,0.6149776108593678
1994-04-01,3.555,16.3525,2.36111111111111,5.99,6.4,7203.171333333333,0.611218752378851
1994-05-01,4.010967741935484,17.904545454545453,2.28848821081832,6.34,6.1,7246.931,0.6075055644472174
1994-06-01,4.245666666666667,19.06,2.49307479224375,6.27,6.1,7274.978999999999,0.3870328005054799
1994-07-01,4.256129032258064,19.651666666666667,2.77008310249306,6.48,6.1,7303.027,0.3855406318011459
1994-08-01,4.474516129032258,18.383478260869566,2.90055248618783,6.5,6.0,7331.075,0.38405992474079276
1994-09-01,4.733666666666666,17.4525,2.96347346657477,6.69,5.9,7372.479333333333,0.5647784715520294
